CD_SETOR,CD_AGSN,NM_AGSN,CD_MUNICIP,NM_MUNICIP,CD_UF,SG_UF
130260305120554,13026030026,COLÔNIA TERRA NOVA,1302603,MANAUS,13,AM
130260305120562,13026030026,COLÔNIA TERRA NOVA,1302603,MANAUS,13,AM
130260305120563,13026030026,COLÔNIA TERRA NOVA,1302603,MANAUS,13,AM
130260305120567,13026030039,CIDADE DE DEUS,1302603,MANAUS,13,AM
130260305120571,13026030002,SANTA ETELVINA,1302603,MANAUS,13,AM
130260305120572,13026030039,CIDADE DE DEUS,1302603,MANAUS,13,AM
130260305120573,13026030039,CIDADE DE DEUS,1302603,MANAUS,13,AM
130260305120574,13026030039,CIDADE DE DEUS,1302603,MANAUS,13,AM
130260305120575,13026030039,CIDADE DE DEUS,1302603,MANAUS,13,AM
130260305120577,13026030039,CIDADE DE DEUS,1302603,MANAUS,13,AM
130260305120582,13026030074,ALIANÇA COM DEUS,1302603,MANAUS,13,AM
130260305120584,13026030039,CIDADE DE DEUS,1302603,MANAUS,13,AM
130260305130004,13026030048,RIACHO FUNDO,1302603,MANAUS,13,AM
130260305130005,13026030048,RIACHO FUNDO,1302603,MANAUS,13,AM
130260305130006,13026030048,RIACHO FUNDO,1302603,MANAUS,13,AM
130260305130013,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130015,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130016,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130017,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130018,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130019,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130020,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130021,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130022,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130023,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130024,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130025,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130026,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130027,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130028,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130029,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130030,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130031,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130034,13026030086,COMUNIDADE RIACHUELO,1302603,MANAUS,13,AM
130260305130036,13026030086,COMUNIDADE RIACHUELO,1302603,MANAUS,13,AM
130260305130037,13026030086,COMUNIDADE RIACHUELO,1302603,MANAUS,13,AM
130260305130038,13026030086,COMUNIDADE RIACHUELO,1302603,MANAUS,13,AM
130260305130039,13026030048,RIACHO FUNDO,1302603,MANAUS,13,AM
130260305130040,13026030048,RIACHO FUNDO,1302603,MANAUS,13,AM
130260305130041,13026030048,RIACHO FUNDO,1302603,MANAUS,13,AM
130260305130043,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130044,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130045,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130046,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130050,13026030086,COMUNIDADE RIACHUELO,1302603,MANAUS,13,AM
130260305130051,13026030086,COMUNIDADE RIACHUELO,1302603,MANAUS,13,AM
130260305130052,13026030086,COMUNIDADE RIACHUELO,1302603,MANAUS,13,AM
130260305130053,13026030086,COMUNIDADE RIACHUELO,1302603,MANAUS,13,AM
130260305130054,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305130055,13026030048,RIACHO FUNDO,1302603,MANAUS,13,AM
130260305130056,13026030048,RIACHO FUNDO,1302603,MANAUS,13,AM
130260305130059,13026030048,RIACHO FUNDO,1302603,MANAUS,13,AM
130260305130060,13026030048,RIACHO FUNDO,1302603,MANAUS,13,AM
130260305130064,13026030067,COMUNIDADE SÃO PEDRO,1302603,MANAUS,13,AM
130260305140018,13026030036,NOVA FLORESTA,1302603,MANAUS,13,AM
130260305140019,13026030036,NOVA FLORESTA,1302603,MANAUS,13,AM
130260305140020,13026030036,NOVA FLORESTA,1302603,MANAUS,13,AM
130260305140021,13026030078,NOVA CONQUISTA,1302603,MANAUS,13,AM
130260305140022,13026030078,NOVA CONQUISTA,1302603,MANAUS,13,AM
130260305140023,13026030078,NOVA CONQUISTA,1302603,MANAUS,13,AM
130260305140035,13026030079,SÃO LUCAS,1302603,MANAUS,13,AM
130260305140052,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140061,13026030078,NOVA CONQUISTA,1302603,MANAUS,13,AM
130260305140062,13026030078,NOVA CONQUISTA,1302603,MANAUS,13,AM
130260305140063,13026030078,NOVA CONQUISTA,1302603,MANAUS,13,AM
130260305140064,13026030079,SÃO LUCAS,1302603,MANAUS,13,AM
130260305140066,13026030079,SÃO LUCAS,1302603,MANAUS,13,AM
130260305140107,13026030037,JOÃO PAULO,1302603,MANAUS,13,AM
130260305140108,13026030037,JOÃO PAULO,1302603,MANAUS,13,AM
130260305140113,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140116,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140117,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140119,13026030037,JOÃO PAULO,1302603,MANAUS,13,AM
130260305140120,13026030037,JOÃO PAULO,1302603,MANAUS,13,AM
130260305140121,13026030037,JOÃO PAULO,1302603,MANAUS,13,AM
130260305140122,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140125,13026030037,JOÃO PAULO,1302603,MANAUS,13,AM
130260305140126,13026030037,JOÃO PAULO,1302603,MANAUS,13,AM
130260305140127,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140128,13026030027,SANTA INÊS,1302603,MANAUS,13,AM
130260305140129,13026030027,SANTA INÊS,1302603,MANAUS,13,AM
130260305140144,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140168,13026030077,SÃO CAMILO,1302603,MANAUS,13,AM
130260305140169,13026030037,JOÃO PAULO,1302603,MANAUS,13,AM
130260305140174,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140188,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140190,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140191,13026030037,JOÃO PAULO,1302603,MANAUS,13,AM
130260305140199,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140200,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140201,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140203,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140204,13026030037,JOÃO PAULO,1302603,MANAUS,13,AM
130260305140205,13026030037,JOÃO PAULO,1302603,MANAUS,13,AM
130260305140206,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140207,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140208,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140209,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140222,13026030035,VALPARAÍSO,1302603,MANAUS,13,AM
130260305140223,13026030035,VALPARAÍSO,1302603,MANAUS,13,AM
130260305140224,13026030075,CIDADE ALTA,1302603,MANAUS,13,AM
130260305140225,13026030075,CIDADE ALTA,1302603,MANAUS,13,AM
130260305140248,13026030035,VALPARAÍSO,1302603,MANAUS,13,AM
130260305140249,13026030035,VALPARAÍSO,1302603,MANAUS,13,AM
130260305140250,13026030038,COLÔNIA CHICO MENDES,1302603,MANAUS,13,AM
130260305140251,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140252,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140253,13026030038,COLÔNIA CHICO MENDES,1302603,MANAUS,13,AM
130260305140254,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140255,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140256,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140257,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140260,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140262,13026030051,GILBERTO MESTRINHO,1302603,MANAUS,13,AM
130260305140263,13026030051,GILBERTO MESTRINHO,1302603,MANAUS,13,AM
130260305140264,13026030051,GILBERTO MESTRINHO,1302603,MANAUS,13,AM
130260305140265,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140266,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140267,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140268,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140269,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140270,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140271,13026030051,GILBERTO MESTRINHO,1302603,MANAUS,13,AM
130260305140272,13026030051,GILBERTO MESTRINHO,1302603,MANAUS,13,AM
130260305140273,13026030051,GILBERTO MESTRINHO,1302603,MANAUS,13,AM
130260305140276,13026030050,NOVO REINO II,1302603,MANAUS,13,AM
130260305140277,13026030050,NOVO REINO II,1302603,MANAUS,13,AM
130260305140278,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140279,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140280,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140281,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140282,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140283,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140284,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140287,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140290,13026030036,NOVA FLORESTA,1302603,MANAUS,13,AM
130260305140291,13026030036,NOVA FLORESTA,1302603,MANAUS,13,AM
130260305140292,13026030036,NOVA FLORESTA,1302603,MANAUS,13,AM
130260305140293,13026030036,NOVA FLORESTA,1302603,MANAUS,13,AM
130260305140294,13026030078,NOVA CONQUISTA,1302603,MANAUS,13,AM
130260305140305,13026030078,NOVA CONQUISTA,1302603,MANAUS,13,AM
130260305140307,13026030079,SÃO LUCAS,1302603,MANAUS,13,AM
130260305140310,13026030070,SÃO JOSÉ,1302603,MANAUS,13,AM
130260305140316,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140323,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140325,13026030050,NOVO REINO II,1302603,MANAUS,13,AM
130260305140327,13026030078,NOVA CONQUISTA,1302603,MANAUS,13,AM
130260305140331,13026030027,SANTA INÊS,1302603,MANAUS,13,AM
130260305140332,13026030027,SANTA INÊS,1302603,MANAUS,13,AM
130260305140333,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140334,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140336,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140337,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140338,13026030050,NOVO REINO II,1302603,MANAUS,13,AM
130260305140339,13026030050,NOVO REINO II,1302603,MANAUS,13,AM
130260305140340,13026030050,NOVO REINO II,1302603,MANAUS,13,AM
130260305140341,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140342,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140343,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140344,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140345,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140346,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140347,13026030052,GRANDE VITÓRIA,1302603,MANAUS,13,AM
130260305140348,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140349,13026030023,JORGE TEIXERA,1302603,MANAUS,13,AM
130260305140352,13026030079,SÃO LUCAS,1302603,MANAUS,13,AM
130260305140356,13026030075,CIDADE ALTA,1302603,MANAUS,13,AM
130260305140361,13026030078,NOVA CONQUISTA,1302603,MANAUS,13,AM
130260305140362,13026030078,NOVA CONQUISTA,1302603,MANAUS,13,AM
130260305140363,13026030051,GILBERTO MESTRINHO,1302603,MANAUS,13,AM
130260305140367,13026030078,NOVA CONQUISTA,1302603,MANAUS,13,AM
130260305140370,13026030036,NOVA FLORESTA,1302603,MANAUS,13,AM
130260305140374,13026030070,SÃO JOSÉ,1302603,MANAUS,13,AM
130260305140375,13026030036,NOVA FLORESTA,1302603,MANAUS,13,AM
130260305140377,13026030050,NOVO REINO II,1302603,MANAUS,13,AM
130260305140378,13026030050,NOVO REINO II,1302603,MANAUS,13,AM
130320505000007,13032050001,CHICÓ DO IGARAPÉ SANTO ANTONIO,1303205,NOVO AIRÃO,13,AM
130340305000020,13034030007,BAIXA DO SAPATEIRO,1303403,PARINTINS,13,AM
130340305000032,13034030006,BODOZAL - SANTA RITA,1303403,PARINTINS,13,AM
130340305000112,13034030001,LAGO DO MACURANY,1303403,PARINTINS,13,AM
130340305000113,13034030002,BECO SUBMARINO,1303403,PARINTINS,13,AM
130340305000114,13034030001,LAGO DO MACURANY,1303403,PARINTINS,13,AM
130340305000115,13034030001,LAGO DO MACURANY,1303403,PARINTINS,13,AM
130340305000116,13034030001,LAGO DO MACURANY,1303403,PARINTINS,13,AM
130340305000117,13034030001,LAGO DO MACURANY,1303403,PARINTINS,13,AM
130340305000118,13034030003,BECO DO BAGAÇO,1303403,PARINTINS,13,AM
130340305000119,13034030001,LAGO DO MACURANY,1303403,PARINTINS,13,AM
130340305000120,13034030001,LAGO DO MACURANY,1303403,PARINTINS,13,AM
130340305000122,13034030004,LAGO DA FRANCESA,1303403,PARINTINS,13,AM
130340305000123,13034030004,LAGO DA FRANCESA,1303403,PARINTINS,13,AM
130340305000124,13034030006,BODOZAL - SANTA RITA,1303403,PARINTINS,13,AM
130340305000125,13034030001,LAGO DO MACURANY,1303403,PARINTINS,13,AM
130340305000126,13034030001,LAGO DO MACURANY,1303403,PARINTINS,13,AM
130340305000127,13034030005,INVASÃO UNIÃO,1303403,PARINTINS,13,AM
130340305000128,13034030005,INVASÃO UNIÃO,1303403,PARINTINS,13,AM
130340305000129,13034030005,INVASÃO UNIÃO,1303403,PARINTINS,13,AM
130340305000130,13034030005,INVASÃO UNIÃO,1303403,PARINTINS,13,AM
130340305000131,13034030005,INVASÃO UNIÃO,1303403,PARINTINS,13,AM
130340305000132,13034030005,INVASÃO UNIÃO,1303403,PARINTINS,13,AM
130370005000005,13037000005,SÃO JOSÉ,1303700,SANTO ANTÔNIO DO IÇÁ,13,AM
130370005000007,13037000001,IGARAPÉ DO FRANCO,1303700,SANTO ANTÔNIO DO IÇÁ,13,AM
130370005000053,13037000001,IGARAPÉ DO FRANCO,1303700,SANTO ANTÔNIO DO IÇÁ,13,AM
130370005000054,13037000001,IGARAPÉ DO FRANCO,1303700,SANTO ANTÔNIO DO IÇÁ,13,AM
130370005000062,13037000006,TARACUÁ,1303700,SANTO ANTÔNIO DO IÇÁ,13,AM
130370005000063,13037000001,IGARAPÉ DO FRANCO,1303700,SANTO ANTÔNIO DO IÇÁ,13,AM
130370005000064,13037000002,INVASÃO,1303700,SANTO ANTÔNIO DO IÇÁ,13,AM
130370005000066,13037000003,PLANALTO,1303700,SANTO ANTÔNIO DO IÇÁ,13,AM
130370005000067,13037000004,SANTA ETELVINA II,1303700,SANTO ANTÔNIO DO IÇÁ,13,AM
130406205000001,13040620002,BECO T11 E T12,1304062,TABATINGA,13,AM
130406205000044,13040620001,IGARAPÉ SANTO ANTONIO,1304062,TABATINGA,13,AM
130420305000020,13042030004,SÃO JOSÉ,1304203,TEFÉ,13,AM
130420305000079,13042030003,IGARAPÉ XIDARINI,1304203,TEFÉ,13,AM
130420305000081,13042030004,SÃO JOSÉ,1304203,TEFÉ,13,AM
130420305000082,13042030004,SÃO JOSÉ,1304203,TEFÉ,13,AM
130420305000084,13042030005,LAGO DE TEFÉ,1304203,TEFÉ,13,AM
130420305000086,13042030007,NOSSA SENHORA DE FÁTIMA,1304203,TEFÉ,13,AM
130420305000087,13042030008,VILA NOVA,1304203,TEFÉ,13,AM
130420305000088,13042030009,IGARAPÉ DO SÃO RAIMUNDO,1304203,TEFÉ,13,AM
130420305000091,13042030006,NOVA ESPERANÇA,1304203,TEFÉ,13,AM
130420305000092,13042030006,NOVA ESPERANÇA,1304203,TEFÉ,13,AM
130423705000004,13042370001,SANTA CLARA,1304237,TONANTINS,13,AM
130423705000031,13042370002,SANTO EXPEDITO,1304237,TONANTINS,13,AM
140010005000038,14001000001,MONTE DAS OLIVEIRAS,1400100,BOA VISTA,14,RR
140010005000335,14001000003,SEM DENOMINAÇÃO,1400100,BOA VISTA,14,RR
140010005000408,14001000002,SEM DENOMINAÇÃO I,1400100,BOA VISTA,14,RR
150030505000005,15003050001,CAPIM - MARINHO,1500305,AFUÁ,15,PA
150030505000027,15003050001,CAPIM - MARINHO,1500305,AFUÁ,15,PA
150050305000010,15005030001,PONTES DO CAI N'ÁGUA,1500503,ALMEIRIM,15,PA
150050305000027,15005030001,PONTES DO CAI N'ÁGUA,1500503,ALMEIRIM,15,PA
150060205000003,15006020002,BAIXÃO DO TUFI,1500602,ALTAMIRA,15,PA
150060205000009,15006020002,BAIXÃO DO TUFI,1500602,ALTAMIRA,15,PA
150060205000015,15006020001,PAIXÃO DE CRISTO,1500602,ALTAMIRA,15,PA
150060205000034,15006020003,OLARIA,1500602,ALTAMIRA,15,PA
150060205000045,15006020001,PAIXÃO DE CRISTO,1500602,ALTAMIRA,15,PA
150060205000058,15006020003,OLARIA,1500602,ALTAMIRA,15,PA
150060205000066,15006020002,BAIXÃO DO TUFI,1500602,ALTAMIRA,15,PA
150060205000131,15006020001,PAIXÃO DE CRISTO,1500602,ALTAMIRA,15,PA
150060205000132,15006020001,PAIXÃO DE CRISTO,1500602,ALTAMIRA,15,PA
150080005000003,15008000001,ABOLIÇÃO,1500800,ANANINDEUA,15,PA
150080005000008,15008000043,SAMAMBAIA,1500800,ANANINDEUA,15,PA
150080005000009,15008000043,SAMAMBAIA,1500800,ANANINDEUA,15,PA
150080005000010,15008000043,SAMAMBAIA,1500800,ANANINDEUA,15,PA
150080005000011,15008000008,JARDIM JADER BARBALHO,1500800,ANANINDEUA,15,PA
150080005000012,15008000058,MOARA,1500800,ANANINDEUA,15,PA
150080005000014,15008000008,JARDIM JADER BARBALHO,1500800,ANANINDEUA,15,PA
150080005000016,15008000046,OLGA BENÁRIO,1500800,ANANINDEUA,15,PA
150080005000017,15008000042,PAAR,1500800,ANANINDEUA,15,PA
150080005000018,15008000008,JARDIM JADER BARBALHO,1500800,ANANINDEUA,15,PA
150080005000019,15008000008,JARDIM JADER BARBALHO,1500800,ANANINDEUA,15,PA
150080005000020,15008000006,ÁGUAS LINDAS,1500800,ANANINDEUA,15,PA
150080005000021,15008000008,JARDIM JADER BARBALHO,1500800,ANANINDEUA,15,PA
150080005000022,15008000008,JARDIM JADER BARBALHO,1500800,ANANINDEUA,15,PA
150080005000023,15008000045,CONJUNTO GIRASSOL,1500800,ANANINDEUA,15,PA
150080005000024,15008000045,CONJUNTO GIRASSOL,1500800,ANANINDEUA,15,PA
150080005000025,15008000045,CONJUNTO GIRASSOL,1500800,ANANINDEUA,15,PA
150080005000026,15008000045,CONJUNTO GIRASSOL,1500800,ANANINDEUA,15,PA
150080005000027,15008000045,CONJUNTO GIRASSOL,1500800,ANANINDEUA,15,PA
150080005000028,15008000044,JARDIM AMAZÔNIA,1500800,ANANINDEUA,15,PA
150080005000029,15008000044,JARDIM AMAZÔNIA,1500800,ANANINDEUA,15,PA
150080005000033,15008000034,RESIDENCIAL ANTÔNIO CARLOS MARIGHELA,1500800,ANANINDEUA,15,PA
150080005000034,15008000047,ÀGUAS BRANCAS,1500800,ANANINDEUA,15,PA
150080005000035,15008000047,ÀGUAS BRANCAS,1500800,ANANINDEUA,15,PA
150080005000037,15008000047,ÀGUAS BRANCAS,1500800,ANANINDEUA,15,PA
150080005000038,15008000047,ÀGUAS BRANCAS,1500800,ANANINDEUA,15,PA
150080005000044,15008000054,COHASPA,1500800,ANANINDEUA,15,PA
150080005000047,15008000006,ÁGUAS LINDAS,1500800,ANANINDEUA,15,PA
150080005000049,15008000006,ÁGUAS LINDAS,1500800,ANANINDEUA,15,PA
150080005000051,15008000006,ÁGUAS LINDAS,1500800,ANANINDEUA,15,PA
150080005000052,15008000006,ÁGUAS LINDAS,1500800,ANANINDEUA,15,PA
150080005000058,15008000027,GUANABARA,1500800,ANANINDEUA,15,PA
150080005000059,15008000027,GUANABARA,1500800,ANANINDEUA,15,PA
150080005000069,15008000030,COQUEIRO,1500800,ANANINDEUA,15,PA
150080005000070,15008000030,COQUEIRO,1500800,ANANINDEUA,15,PA
150080005000073,15008000030,COQUEIRO,1500800,ANANINDEUA,15,PA
150080005000081,15008000027,GUANABARA,1500800,ANANINDEUA,15,PA
150080005000082,15008000027,GUANABARA,1500800,ANANINDEUA,15,PA
150080005000084,15008000027,GUANABARA,1500800,ANANINDEUA,15,PA
150080005000085,15008000027,GUANABARA,1500800,ANANINDEUA,15,PA
150080005000086,15008000017,ATALAIA,1500800,ANANINDEUA,15,PA
150080005000087,15008000017,ATALAIA,1500800,ANANINDEUA,15,PA
150080005000088,15008000017,ATALAIA,1500800,ANANINDEUA,15,PA
150080005000089,15008000017,ATALAIA,1500800,ANANINDEUA,15,PA
150080005000090,15008000065,BRASÍLIA,1500800,ANANINDEUA,15,PA
150080005000091,15008000029,TERRA SANTA,1500800,ANANINDEUA,15,PA
150080005000092,15008000029,TERRA SANTA,1500800,ANANINDEUA,15,PA
150080005000093,15008000033,JADERLÂNDIA II,1500800,ANANINDEUA,15,PA
150080005000095,15008000033,JADERLÂNDIA II,1500800,ANANINDEUA,15,PA
150080005000096,15008000053,JARDERLÂNDIA,1500800,ANANINDEUA,15,PA
150080005000097,15008000053,JARDERLÂNDIA,1500800,ANANINDEUA,15,PA
150080005000098,15008000053,JARDERLÂNDIA,1500800,ANANINDEUA,15,PA
150080005000099,15008000066,NOVA REPÚBLICA,1500800,ANANINDEUA,15,PA
150080005000100,15008000032,AGLOMERADO DO UNA,1500800,ANANINDEUA,15,PA
150080005000101,15008000032,AGLOMERADO DO UNA,1500800,ANANINDEUA,15,PA
150080005000102,15008000032,AGLOMERADO DO UNA,1500800,ANANINDEUA,15,PA
150080005000103,15008000032,AGLOMERADO DO UNA,1500800,ANANINDEUA,15,PA
150080005000104,15008000066,NOVA REPÚBLICA,1500800,ANANINDEUA,15,PA
150080005000105,15008000032,AGLOMERADO DO UNA,1500800,ANANINDEUA,15,PA
150080005000106,15008000032,AGLOMERADO DO UNA,1500800,ANANINDEUA,15,PA
150080005000107,15008000032,AGLOMERADO DO UNA,1500800,ANANINDEUA,15,PA
150080005000108,15008000032,AGLOMERADO DO UNA,1500800,ANANINDEUA,15,PA
150080005000109,15008000010,INVASÃO DO FRANCISQUINHO,1500800,ANANINDEUA,15,PA
150080005000110,15008000053,JARDERLÂNDIA,1500800,ANANINDEUA,15,PA
150080005000111,15008000032,AGLOMERADO DO UNA,1500800,ANANINDEUA,15,PA
150080005000113,15008000053,JARDERLÂNDIA,1500800,ANANINDEUA,15,PA
150080005000114,15008000053,JARDERLÂNDIA,1500800,ANANINDEUA,15,PA
150080005000116,15008000032,AGLOMERADO DO UNA,1500800,ANANINDEUA,15,PA
150080005000117,15008000057,XAPURI,1500800,ANANINDEUA,15,PA
150080005000120,15008000028,LEVILÂNDIA,1500800,ANANINDEUA,15,PA
150080005000121,15008000028,LEVILÂNDIA,1500800,ANANINDEUA,15,PA
150080005000123,15008000056,INVASÃO DO EMOPS,1500800,ANANINDEUA,15,PA
150080005000124,15008000009,MAGUARI - AÇU,1500800,ANANINDEUA,15,PA
150080005000125,15008000020,ÁREA DA CACIMBA,1500800,ANANINDEUA,15,PA
150080005000126,15008000022,DEUS É AMOR,1500800,ANANINDEUA,15,PA
150080005000127,15008000019,INVASÃO LAGO AZUL,1500800,ANANINDEUA,15,PA
150080005000133,15008000030,COQUEIRO,1500800,ANANINDEUA,15,PA
150080005000134,15008000030,COQUEIRO,1500800,ANANINDEUA,15,PA
150080005000136,15008000030,COQUEIRO,1500800,ANANINDEUA,15,PA
150080005000139,15008000021,TÓQUIO,1500800,ANANINDEUA,15,PA
150080005000140,15008000021,TÓQUIO,1500800,ANANINDEUA,15,PA
150080005000141,15008000030,COQUEIRO,1500800,ANANINDEUA,15,PA
150080005000142,15008000021,TÓQUIO,1500800,ANANINDEUA,15,PA
150080005000143,15008000030,COQUEIRO,1500800,ANANINDEUA,15,PA
150080005000144,15008000026,VINTE E OITO DE AGOSTO,1500800,ANANINDEUA,15,PA
150080005000145,15008000026,VINTE E OITO DE AGOSTO,1500800,ANANINDEUA,15,PA
150080005000146,15008000063,JARDIM NOVA ESPERANÇÃ,1500800,ANANINDEUA,15,PA
150080005000147,15008000052,CHÁCARA NOVA UNIÃO,1500800,ANANINDEUA,15,PA
150080005000148,15008000052,CHÁCARA NOVA UNIÃO,1500800,ANANINDEUA,15,PA
150080005000149,15008000023,JIBÓIA BRANCA,1500800,ANANINDEUA,15,PA
150080005000150,15008000023,JIBÓIA BRANCA,1500800,ANANINDEUA,15,PA
150080005000151,15008000025,QUARENTA HORAS,1500800,ANANINDEUA,15,PA
